Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,GP,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:08:35.674000,LEC,16,-1.8380433107150096,21.0,5.0,,,-1.4094144798352124,-0.6255298453145536,-0.2685063298817142,0 days 01:07:40.417000,0 days 01:08:08.581000,0 days 01:08:35.674000,219.0,250.0,278.0,279.0,False,SOFT,10.0,False,Ferrari,0 days 01:07:14.983000,2025-05-16 12:23:45.096,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:36.374000,NOR,4,-1.9487991583530755,21.0,4.0,,,-1.5101238919013453,-0.7160935526192638,-0.22714436591150325,0 days 01:07:41.481000,0 days 01:08:08.952000,0 days 01:08:36.374000,224.0,256.0,280.0,290.0,False,SOFT,12.0,False,McLaren,0 days 01:07:16.386000,2025-05-16 12:23:46.499,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:43.229000,HAM,44,-1.8851499941343302,20.0,5.0,,,-1.3841628573407554,-0.6401664040708706,-0.3027022393038944,0 days 01:07:48.356000,0 days 01:08:16.408000,0 days 01:08:43.229000,218.0,247.0,277.0,276.0,False,SOFT,9.0,False,Ferrari,0 days 01:07:22.837000,2025-05-16 12:23:52.950,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:45.720000,HUL,27,-1.8175621440109584,21.0,5.0,,,-1.3508901312304102,-0.6422573410360585,-0.2608373943127693,0 days 01:07:50.530000,0 days 01:08:18.566000,0 days 01:08:45.720000,217.0,245.0,275.0,275.0,False,MEDIUM,15.0,False,Kick Sauber,0 days 01:07:24.899000,2025-05-16 12:23:55.012,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:51.507000,LAW,30,-1.655603379612762,20.0,5.0,,,-1.2757294195704354,-0.5582278117475616,-0.24424232062259335,0 days 01:07:55.542000,0 days 01:08:24.221000,0 days 01:08:51.507000,217.0,250.0,274.0,277.0,False,SOFT,8.0,False,Racing Bulls,0 days 01:07:29.658000,2025-05-16 12:23:59.771,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:51.724000,PIA,81,-1.8545857915144368,21.0,3.0,,,-1.4744745424974044,-0.6124614892821282,-0.2667462463085138,0 days 01:07:56.353000,0 days 01:08:24.617000,0 days 01:08:51.724000,,257.0,287.0,283.0,False,SOFT,12.0,False,McLaren,0 days 01:07:31.138000,2025-05-16 12:24:01.251,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:08:57.452000,RUS,63,-1.6504043142186564,24.0,4.0,,,-1.22522617458152,-0.571296167779987,-0.24889397006605204,0 days 01:08:01.624000,0 days 01:08:30.203000,0 days 01:08:57.452000,216.0,250.0,275.0,287.0,False,SOFT,9.0,False,Mercedes,0 days 01:07:35.570000,2025-05-16 12:24:05.683,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.9603737845392706,1008.0,False,0.7493771675212092,130,3.5
0 days 01:09:12.524000,HAD,6,-0.6940913765756169,17.0,5.0,,,-1.2899891593320123,-0.5821429032869007,0.5520697759953862,0 days 01:08:10.408000,0 days 01:08:38.904000,0 days 01:09:12.524000,217.0,249.0,273.0,192.0,False,SOFT,13.0,False,Racing Bulls,0 days 01:07:44.572000,2025-05-16 12:24:14.685,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:20.080000,BEA,87,-1.8454480402157047,18.0,6.0,,,-1.3188057167668636,-0.6328481246927121,-0.30571952542938097,0 days 01:08:25.175000,0 days 01:08:53.283000,0 days 01:09:20.080000,217.0,252.0,278.0,278.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 01:07:59.436000,2025-05-16 12:24:29.549,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:25.978000,OCO,31,-1.8320565081399796,18.0,5.0,,,-1.2792943545108297,-0.6537574943445932,-0.2916388568437775,0 days 01:08:31.121000,0 days 01:08:59.069000,0 days 01:09:25.978000,218.0,252.0,275.0,280.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 01:08:05.249000,2025-05-16 12:24:35.362,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:27.504000,STR,18,-1.8254395158202086,21.0,4.0,,,-1.3901044155747453,-0.623046857668393,-0.26900921090262875,0 days 01:08:32.232000,0 days 01:09:00.415000,0 days 01:09:27.504000,220.0,252.0,277.0,285.0,False,SOFT,11.0,False,Aston Martin,0 days 01:08:06.733000,2025-05-16 12:24:36.846,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:28.466000,ALO,14,-1.843399923545301,20.0,3.0,,,-1.4504112316497446,-0.6323253904514153,-0.24889397006605204,0 days 01:08:33.105000,0 days 01:09:01.217000,0 days 01:09:28.466000,218.0,254.0,278.0,285.0,False,SOFT,11.0,False,Aston Martin,0 days 01:08:07.809000,2025-05-16 12:24:37.922,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:40.168000,BOR,5,-1.7450903233658501,22.0,5.0,,,-1.2504777970759773,-0.6276207822797419,-0.2595801917604831,0 days 01:08:44.856000,0 days 01:09:13.004000,0 days 01:09:40.168000,214.0,247.0,275.0,272.0,False,SOFT,12.0,False,Kick Sauber,0 days 01:08:18.887000,2025-05-16 12:24:49.000,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:56.096000,LEC,16,-1.8804235710487793,22.0,5.0,,,-1.427833310360582,-0.6465698985267591,-0.2742894616222299,0 days 01:09:01.046000,0 days 01:09:29.049000,0 days 01:09:56.096000,218.0,251.0,275.0,277.0,False,SOFT,11.0,False,Ferrari,0 days 01:08:35.674000,2025-05-16 12:25:05.787,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:09:56.618000,NOR,4,-1.9084670146897116,22.0,4.0,,,-1.514580060576838,-0.6359845301404944,-0.27014069319968625,0 days 01:09:01.454000,0 days 01:09:29.538000,0 days 01:09:56.618000,222.0,256.0,282.0,285.0,False,SOFT,13.0,False,McLaren,0 days 01:08:36.374000,2025-05-16 12:25:06.487,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1008.0,False,0.7097375591474706,118,3.1
0 days 01:10:06.331000,HAM,44,-1.4581964420729383,21.0,5.0,,,-1.1560070211555353,-0.5993931332497023,-0.09777822328126938,0 days 01:09:09.516000,0 days 01:09:37.880000,0 days 01:10:06.331000,216.0,248.0,276.0,267.0,False,SOFT,10.0,False,Ferrari,0 days 01:08:43.229000,2025-05-16 12:25:13.342,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:09.327000,HUL,27,-1.3786349867995065,22.0,5.0,,,-1.1931417601179735,-0.5928589552334893,-0.024860475248679063,0 days 01:09:11.882000,0 days 01:09:40.296000,0 days 01:10:09.327000,213.0,244.0,274.0,243.0,False,MEDIUM,16.0,False,Kick Sauber,0 days 01:08:45.720000,2025-05-16 12:25:15.833,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:10.321000,PIA,81,-2.1679476420864323,22.0,3.0,,,-1.6102391481440783,-0.7312528456168775,-0.345069965315934,0 days 01:09:16.482000,0 days 01:09:43.837000,0 days 01:10:10.321000,225.0,257.0,281.0,287.0,False,SOFT,13.0,False,McLaren,0 days 01:08:51.724000,2025-05-16 12:25:21.837,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:14.171000,LAW,30,-1.5272022191219752,21.0,5.0,,,-1.101641763314526,-0.5523470515329699,-0.22110979366053046,0 days 01:09:17.977000,0 days 01:09:46.701000,0 days 01:10:14.171000,214.0,247.0,274.0,276.0,False,SOFT,9.0,False,Racing Bulls,0 days 01:08:51.507000,2025-05-16 12:25:21.620,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:19.139000,RUS,63,-1.6811260642747354,25.0,4.0,,,-1.1961125392349679,-0.6116773879201826,-0.24688244598239414,0 days 01:09:23.604000,0 days 01:09:51.874000,0 days 01:10:19.139000,215.0,251.0,277.0,287.0,False,SOFT,10.0,False,Mercedes,0 days 01:08:57.452000,2025-05-16 12:25:27.565,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:27.822000,COL,43,-1.5703702166366695,20.0,8.0,,,-1.2270086420517172,-0.5765235101929572,-0.17924494866940496,0 days 01:09:31.480000,0 days 01:10:00.019000,0 days 01:10:27.822000,214.0,248.0,275.0,275.0,False,MEDIUM,15.0,False,Alpine,0 days 01:09:05.432000,2025-05-16 12:25:35.545,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:33.837000,HAD,6,-1.7400488054079304,18.0,5.0,,,-1.2840476010980213,-0.6319333397704425,-0.23720198632979184,0 days 01:09:38.380000,0 days 01:10:06.495000,0 days 01:10:33.837000,215.0,251.0,276.0,283.0,False,SOFT,14.0,False,Racing Bulls,0 days 01:09:12.524000,2025-05-16 12:25:42.637,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:40.207000,BEA,87,-1.9269000647233592,19.0,6.0,,,-1.3541579882591046,-0.6670872174976674,-0.32281748014047107,0 days 01:09:45.700000,0 days 01:10:13.546000,0 days 01:10:40.207000,219.0,252.0,280.0,279.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 01:09:20.080000,2025-05-16 12:25:50.193,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:47.321000,OCO,31,-1.7353223823223796,19.0,5.0,,,-1.290286237243711,-0.6004386017322962,-0.26108883482322637,0 days 01:09:51.813000,0 days 01:10:20.169000,0 days 01:10:47.321000,213.0,249.0,277.0,278.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 01:09:25.978000,2025-05-16 12:25:56.091,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:48.577000,STR,18,-1.7778601900923352,22.0,4.0,,,-1.359208312757996,-0.6299730863655786,-0.23745342684024892,0 days 01:09:53.107000,0 days 01:10:21.237000,0 days 01:10:48.577000,219.0,252.0,278.0,283.0,False,SOFT,12.0,False,Aston Martin,0 days 01:09:27.504000,2025-05-16 12:25:57.617,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 01:10:49.480000,ALO,14,-1.7871554888272507,21.0,3.0,,,-1.3957488958970354,-0.6150751604886132,-0.2437394396016792,0 days 01:09:53.946000,0 days 01:10:22.190000,0 days 01:10:49.480000,217.0,254.0,278.0,284.0,False,SOFT,12.0,False,Aston Martin,0 days 01:09:28.466000,2025-05-16 12:25:58.579,1,,False,,False,True,FP1,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.9603737845392706,1007.9,False,0.6833111535649776,112,3.0
0 days 00:18:02.487000,OCO,31,-2.1545561100107045,2.0,1.0,,,-1.5190362292523296,-0.7516394810274615,-0.3533675021610222,0 days 00:17:08.870000,0 days 00:17:36.069000,0 days 00:18:02.487000,220.0,253.0,277.0,291.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:16:43.805000,2025-05-16 15:01:43.817,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7498182260613755,-0.9603737845392706,1007.2,False,0.4058338949488044,145,1.7
0 days 00:18:09.018000,BEA,87,-2.3639366527005907,2.0,1.0,,,-1.5930086292655072,-0.8207710844389934,-0.422639362791983,0 days 00:17:16.481000,0 days 00:17:43.151000,0 days 00:18:09.018000,226.0,257.0,279.0,293.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:16:51.665000,2025-05-16 15:01:51.677,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7498182260613755,-0.9603737845392706,1007.2,False,0.4058338949488044,145,1.7
0 days 00:18:23.471000,COL,43,-2.3352630193149175,2.0,1.0,,,-1.6553949907224024,-0.7882308779182535,-0.4046613662942925,0 days 00:17:30.542000,0 days 00:17:57.461000,0 days 00:18:23.471000,225.0,260.0,283.0,297.0,True,MEDIUM,2.0,True,Alpine,0 days 00:17:05.936000,2025-05-16 15:02:05.948,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7498182260613755,-0.9603737845392706,1007.2,False,0.4058338949488044,145,1.7
0 days 00:18:46.581000,ALO,14,-2.3247073410905204,2.0,1.0,,,-1.6138040830844727,-0.82312338852483,-0.38027163677994336,0 days 00:17:53.725000,0 days 00:18:20.377000,0 days 00:18:46.581000,224.0,256.0,279.0,292.0,True,SOFT,2.0,True,Aston Martin,0 days 00:17:28.979000,2025-05-16 15:02:28.991,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.907477388975919,1007.2,False,0.39262069215755785,136,2.1
0 days 00:19:22.487000,HUL,27,-2.289574262821262,2.0,1.0,,,-1.565677461389152,-0.7973787271409516,-0.39736959149103346,0 days 00:18:29.570000,0 days 00:18:56.419000,0 days 00:19:22.487000,222.0,255.0,279.0,292.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:18:04.662000,2025-05-16 15:03:04.674,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.907477388975919,1007.2,False,0.39262069215755785,136,2.1
0 days 00:20:01.175000,TSU,22,-2.358580039870299,2.0,1.0,,,-1.6488592766650136,-0.8037822215968401,-0.41107309931095154,0 days 00:19:08.416000,0 days 00:19:35.216000,0 days 00:20:01.175000,223.0,259.0,280.0,295.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:18:43.788000,2025-05-16 15:03:43.800,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.907477388975919,1007.1,False,0.3794074893663123,128,2.5
0 days 00:20:13.817000,BOR,5,-2.319508275696415,2.0,1.0,,,-1.6548008348990038,-0.7924127518486298,-0.38831773311457407,0 days 00:19:20.790000,0 days 00:19:47.677000,0 days 00:20:13.817000,227.0,256.0,278.0,293.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:18:56.182000,2025-05-16 15:03:56.194,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.907477388975919,1007.1,False,0.3794074893663123,128,2.5
0 days 00:22:15.023000,NOR,4,2.390844971363161,3.0,1.0,,,2.053325658934218,0.3160452068217171,0.734867027097777,0 days 00:21:04.580000,0 days 00:21:39.949000,0 days 00:22:15.023000,168.0,199.0,157.0,203.0,False,MEDIUM,3.0,True,McLaren,0 days 00:20:27.490000,2025-05-16 15:05:27.502,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.3,False,0.2076358530801094,115,1.6
0 days 00:22:44.706000,ALO,14,2.4956140164261944,4.0,1.0,,,1.5173971062283103,0.7787956939299103,0.6000949134927137,0 days 00:21:31.794000,0 days 00:22:10.704000,0 days 00:22:44.706000,156.0,208.0,280.0,267.0,False,SOFT,4.0,True,Aston Martin,0 days 00:20:56.508000,2025-05-16 15:05:56.520,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.9603737845392706,1007.2,False,0.2076358530801094,136,1.8
0 days 00:22:57.420000,SAI,55,2.7866041310599186,4.0,1.0,,,2.81414219079665,0.2871641399900568,0.7564909109970975,0 days 00:21:47.026000,0 days 00:22:22.174000,0 days 00:22:57.420000,192.0,242.0,283.0,266.0,False,MEDIUM,5.0,False,Williams,0 days 00:21:07.375000,2025-05-16 15:06:07.387,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.9603737845392706,1007.2,False,0.2076358530801094,136,1.8
0 days 00:23:57.659000,LEC,16,1.5438699544325198,4.0,1.0,,,1.335288346356514,0.7084879384754605,-0.014677134575162171,0 days 00:22:50.175000,0 days 00:23:28.547000,0 days 00:23:57.659000,150.0,212.0,283.0,270.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:22:15.502000,2025-05-16 15:07:15.514,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.907477388975919,1007.2,False,0.2076358530801094,128,2.6
0 days 00:24:07.985000,OCO,31,-2.2859506717890077,5.0,2.0,,,-1.5811255127975261,-0.7847024217894984,-0.40013543710606303,0 days 00:23:14.993000,0 days 00:23:41.939000,0 days 00:24:07.985000,220.0,256.0,279.0,289.0,True,MEDIUM,5.0,False,Haas F1 Team,0 days 00:22:50.137000,2025-05-16 15:07:50.149,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.907477388975919,1007.2,False,0.2076358530801094,128,2.6
0 days 00:24:18.049000,ALO,14,0.1552468518977994,5.0,1.0,,,-1.6301433682279451,-0.6813317255730117,1.4691990378880553,0 days 00:23:09.397000,0 days 00:23:37.134000,0 days 00:24:18.049000,227.0,221.0,189.0,206.0,False,SOFT,5.0,True,Aston Martin,0 days 00:22:44.706000,2025-05-16 15:07:44.718,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.907477388975919,1007.2,False,0.2076358530801094,128,2.6
0 days 00:25:00.951000,LAW,30,-2.3710262873289145,5.0,2.0,,,-1.6657927176318852,-0.8078334119668923,-0.4099416170138941,0 days 00:24:08.214000,0 days 00:24:34.983000,0 days 00:25:00.951000,226.0,255.0,280.0,291.0,False,MEDIUM,5.0,False,Racing Bulls,0 days 00:23:43.643000,2025-05-16 15:08:43.655,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.8225834096603635,-0.907477388975919,1007.2,False,0.2076358530801094,128,2.6
0 days 00:27:32.947000,PIA,81,2.3130165378877634,6.0,1.0,,,2.175127602731014,0.4460753493443524,0.4961242624186572,0 days 00:26:23.408000,0 days 00:26:59.772000,0 days 00:27:32.947000,178.0,182.0,281.0,271.0,False,MEDIUM,6.0,True,McLaren,0 days 00:25:45.908000,2025-05-16 15:10:45.920,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.2,False,0.11514343354138562,128,3.2
0 days 00:27:36.007000,ALO,14,-2.3730744039993206,7.0,1.0,,,-1.709166092740013,-0.8016912846316522,-0.3991296750642343,0 days 00:26:43.137000,0 days 00:27:09.953000,0 days 00:27:36.007000,226.0,254.0,281.0,289.0,True,SOFT,7.0,True,Aston Martin,0 days 00:26:18.712000,2025-05-16 15:11:18.724,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.2,False,0.11514343354138562,128,3.2
0 days 00:27:54.786000,HAM,44,1.4422518580931858,6.0,1.0,,,2.316536688699978,0.25423188278834374,-0.07401709504306314,0 days 00:26:51.250000,0 days 00:27:26.146000,0 days 00:27:54.786000,193.0,219.0,281.0,272.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:26:13.274000,2025-05-16 15:11:13.286,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.2,False,0.11514343354138562,128,3.2
0 days 00:28:51.063000,ALB,23,2.539727298557999,7.0,1.0,,,2.419028568236307,0.48501905032098114,0.5363547440918106,0 days 00:27:40.906000,0 days 00:28:17.568000,0 days 00:28:51.063000,149.0,117.0,283.0,255.0,False,MEDIUM,7.0,True,Williams,0 days 00:27:02.585000,2025-05-16 15:12:02.597,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.2,False,0.08871702795889258,129,3.5
0 days 00:29:56.768000,OCO,31,-2.3729168565631347,8.0,3.0,,,-1.6298462903162454,-0.8214245022406149,-0.4135875044155236,0 days 00:29:04.164000,0 days 00:29:30.829000,0 days 00:29:56.768000,224.0,256.0,280.0,290.0,True,MEDIUM,8.0,False,Haas F1 Team,0 days 00:28:39.472000,2025-05-16 15:13:39.484,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-1.0132701801026223,1007.3,False,0.08871702795889258,135,3.2
0 days 00:41:46.976000,HAM,44,2.7313049809589782,10.0,2.0,,,-1.8178966084220318,-0.8556635950455703,3.7720169529104015,0 days 00:40:21.341000,0 days 00:40:47.744000,0 days 00:41:46.976000,230.0,260.0,96.0,96.0,False,SOFT,2.0,True,Ferrari,0 days 00:39:57.282000,2025-05-16 15:24:57.294,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.907477388975919,1007.3,False,0.022651014002660917,119,2.1
0 days 00:42:17.851000,ALO,14,-2.2498723089026393,10.0,2.0,,,-1.638164471843831,-0.7764693574890704,-0.3551275857342226,0 days 00:41:24.438000,0 days 00:41:51.447000,0 days 00:42:17.851000,224.0,254.0,277.0,290.0,False,SOFT,10.0,False,Aston Martin,0 days 00:40:59.774000,2025-05-16 15:25:59.786,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.8043921137606161,-0.907477388975919,1007.3,False,0.022651014002660917,119,2.1
0 days 00:42:51.797000,NOR,4,2.192650296642413,9.0,2.0,,,0.24560656624272895,0.5600314139471043,1.106998982574446,0 days 00:41:36.527000,0 days 00:42:13.763000,0 days 00:42:51.797000,168.0,179.0,86.0,183.0,False,SOFT,3.0,True,McLaren,0 days 00:41:05.522000,2025-05-16 15:26:05.534,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.907477388975919,1007.3,False,0.009437811211414395,152,1.9
0 days 00:46:27.842000,NOR,4,-1.9746369378874182,11.0,2.0,,,-1.8493868670621798,-0.9165621341566738,0.08866491522275095,0 days 00:45:31.971000,0 days 00:45:57.908000,0 days 00:46:27.842000,231.0,261.0,205.0,294.0,False,SOFT,5.0,True,McLaren,0 days 00:45:08.018000,2025-05-16 15:30:08.030,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7680095219611222,-0.8545809934125673,1007.2,False,-0.0037753915798321262,128,3.3
0 days 00:47:06.198000,LEC,16,0.784491312020749,13.0,3.0,,,-0.7775297616503658,0.03625170416748333,0.9201786833047403,0 days 00:45:56.422000,0 days 00:46:29.650000,0 days 00:47:06.198000,173.0,235.0,287.0,91.0,False,SOFT,5.0,False,Ferrari,0 days 00:45:28.861000,2025-05-16 15:30:28.873,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.7862008178608695,-0.907477388975919,1007.3,False,-0.03020179716232423,112,3.3
0 days 00:52:30.247000,COL,43,-1.826227253001133,14.0,5.0,,,-1.316132015561568,-0.6314106055291454,-0.2928960593960633,0 days 00:51:35.229000,0 days 00:52:03.348000,0 days 00:52:30.247000,218.0,252.0,277.0,283.0,False,MEDIUM,11.0,False,Alpine,0 days 00:51:09.481000,2025-05-16 15:36:09.493,1,,False,,False,True,FP2,Emilia Romagna Grand_Prix,-0.8225834096603635,-0.907477388975919,1007.2,False,-0.04341499995357075,120,2.4
